Id,starttime,endtime,duration,logId
6117666160,2016-04-26 23:56:30,2016-04-27 09:12:30,09:16:00,11502015693
6117666160,2016-04-27 23:48:00,2016-04-28 06:43:00,06:55:00,11504747764
6117666160,2016-04-28 21:43:30,2016-04-29 08:18:30,10:35:00,11514386783
6117666160,2016-04-30 23:03:00,2016-05-01 08:37:00,09:34:00,11527781112
6117666160,2016-05-04 23:55:00,2016-05-05 06:49:00,06:54:00,11568765044
6117666160,2016-05-05 22:56:30,2016-05-06 09:08:30,10:12:00,11568765045
6117666160,2016-05-06 13:34:00,2016-05-06 14:58:00,01:24:00,11568765046
6117666160,2016-05-07 01:01:00,2016-05-07 07:50:00,06:49:00,11576509603
6117666160,2016-05-07 19:41:00,2016-05-07 21:17:00,01:36:00,11576509604
6117666160,2016-05-07 22:55:00,2016-05-08 08:57:00,10:02:00,11589908471
6117666160,2016-05-08 22:53:30,2016-05-09 07:34:30,08:41:00,11589908472
6775888955,2016-04-13 02:49:30,2016-04-13 07:08:30,04:19:00,11384442455
6775888955,2016-04-13 23:53:00,2016-04-14 07:13:00,07:20:00,11397216255
6775888955,2016-04-15 00:11:00,2016-04-15 06:56:00,06:45:00,11400668739
6962181067,2016-04-12 00:23:30,2016-04-12 06:49:30,06:26:00,11372617693
6962181067,2016-04-12 23:56:00,2016-04-13 08:05:00,08:09:00,11383389803
6962181067,2016-04-13 08:40:00,2016-04-13 09:42:00,01:02:00,11384378592
6962181067,2016-04-13 09:52:00,2016-04-13 11:57:00,02:05:00,11385239921
6962181067,2016-04-13 23:17:30,2016-04-14 06:51:30,07:34:00,11391082858
6962181067,2016-04-14 06:53:00,2016-04-14 08:12:00,01:19:00,11392223003
6962181067,2016-04-15 00:23:00,2016-04-15 06:48:00,06:25:00,11399562896
6962181067,2016-04-16 01:36:30,2016-04-16 07:41:30,06:05:00,11408300019
6962181067,2016-04-17 00:06:30,2016-04-17 07:31:30,07:25:00,11415835154
6962181067,2016-04-17 23:13:30,2016-04-18 06:50:30,07:37:00,11424306120
6962181067,2016-04-18 23:13:30,2016-04-19 08:07:30,08:54:00,11434169235
6962181067,2016-04-19 23:38:00,2016-04-20 06:41:00,07:03:00,11441506388
6962181067,2016-04-20 23:10:00,2016-04-21 06:46:00,07:36:00,11449886243
6962181067,2016-04-21 23:29:00,2016-04-22 06:43:00,07:14:00,11457937567
6962181067,2016-04-22 22:46:30,2016-04-23 07:51:30,09:05:00,11464896666
6962181067,2016-04-24 00:00:00,2016-04-24 08:33:00,08:33:00,11472150478
6962181067,2016-04-24 23:53:00,2016-04-25 06:47:00,06:54:00,11479670086
6962181067,2016-04-25 23:13:30,2016-04-26 06:38:30,07:25:00,11488695133
6962181067,2016-04-26 22:56:00,2016-04-27 06:42:00,07:46:00,11496026553
6962181067,2016-04-27 23:44:30,2016-04-28 07:16:30,07:32:00,11504431352
6962181067,2016-04-28 23:12:00,2016-04-29 06:38:00,07:26:00,11511802750
6962181067,2016-04-30 01:29:00,2016-04-30 08:32:00,07:03:00,11520934806
6962181067,2016-05-01 00:24:00,2016-05-01 07:29:00,07:05:00,11526663776
6962181067,2016-05-01 22:43:00,2016-05-02 06:44:00,08:01:00,11534084699
6962181067,2016-05-02 23:50:30,2016-05-03 06:47:30,06:57:00,11542593091
6962181067,2016-05-03 23:06:00,2016-05-04 06:40:00,07:34:00,11549818349
6962181067,2016-05-04 23:39:00,2016-05-05 07:49:00,08:10:00,11557829052
6962181067,2016-05-05 23:22:00,2016-05-06 07:03:00,07:41:00,11564797317
6962181067,2016-05-07 03:10:30,2016-05-07 08:43:30,05:33:00,11572402930
6962181067,2016-05-07 23:27:00,2016-05-08 08:55:00,09:28:00,11579365841
6962181067,2016-05-08 23:30:00,2016-05-09 07:46:00,08:16:00,11587333914
6962181067,2016-05-09 22:49:00,2016-05-10 06:49:00,08:00:00,11596233059
6962181067,2016-05-10 23:27:00,2016-05-11 07:26:00,07:59:00,11605753758
6962181067,2016-05-11 23:06:00,2016-05-12 08:00:00,08:54:00,11614342249
7007744171,2016-04-16 14:06:30,2016-04-16 15:27:30,01:21:00,11413262371
7007744171,2016-05-01 11:29:30,2016-05-01 12:29:30,01:00:00,11536633979
7086361926,2016-04-11 22:11:30,2016-04-12 06:55:30,08:44:00,11374876178
7086361926,2016-04-12 23:00:00,2016-04-13 06:44:00,07:44:00,11384782524
7086361926,2016-04-13 22:41:00,2016-04-14 06:36:00,07:55:00,11393314816
7086361926,2016-04-15 00:19:00,2016-04-15 06:44:00,06:25:00,11402209490
7086361926,2016-04-18 22:42:00,2016-04-19 06:44:00,08:02:00,11435753721
7086361926,2016-04-19 22:16:00,2016-04-20 06:37:00,08:21:00,11443866261
7086361926,2016-04-21 00:06:00,2016-04-21 06:56:00,06:50:00,11452159041
7086361926,2016-04-21 23:20:00,2016-04-22 06:47:00,07:27:00,11459947346
7086361926,2016-04-24 00:27:00,2016-04-24 12:10:00,11:43:00,11475129406
7086361926,2016-04-24 23:15:00,2016-04-25 06:41:00,07:26:00,11481756215
7086361926,2016-04-25 22:25:00,2016-04-26 06:44:00,08:19:00,11491310648
7086361926,2016-04-26 22:46:00,2016-04-27 06:44:00,07:58:00,11498140223
7086361926,2016-04-28 00:43:00,2016-04-28 06:49:00,06:06:00,11506304723
7086361926,2016-04-30 01:30:00,2016-04-30 09:38:00,08:08:00,11522703526
7086361926,2016-05-01 00:28:00,2016-05-01 07:14:00,06:46:00,11528444538
7086361926,2016-05-01 23:15:00,2016-05-02 06:53:00,07:38:00,11536298042
7086361926,2016-05-02 23:02:00,2016-05-03 06:42:00,07:40:00,11545051498
7086361926,2016-05-03 23:29:00,2016-05-04 06:44:00,07:15:00,11552208347
7086361926,2016-05-06 01:15:00,2016-05-06 06:47:00,05:32:00,11567152284
7086361926,2016-05-07 00:29:00,2016-05-07 09:36:00,09:07:00,11574341026
7086361926,2016-05-08 00:06:00,2016-05-08 08:35:00,08:29:00,11581172715
7086361926,2016-05-08 23:31:00,2016-05-09 06:48:00,07:17:00,11588926929
7086361926,2016-05-10 23:03:30,2016-05-11 06:45:30,07:42:00,11607696585
7086361926,2016-05-11 23:09:30,2016-05-12 06:45:30,07:36:00,11615720066
8053475328,2016-04-20 02:29:00,2016-04-20 10:41:00,08:12:00,11444501949
8053475328,2016-04-23 03:36:00,2016-04-23 09:12:00,05:36:00,11467486051
8053475328,2016-05-07 19:49:00,2016-05-07 21:03:00,01:14:00,11576391252
8378563200,2016-04-11 22:19:00,2016-04-12 04:14:00,05:55:00,11373088895
8378563200,2016-04-12 20:14:30,2016-04-13 02:28:30,06:14:00,11382763276
8378563200,2016-04-13 02:32:00,2016-04-13 04:23:00,01:51:00,11382763277
8378563200,2016-04-13 20:40:00,2016-04-14 04:14:00,07:34:00,11391590098
8378563200,2016-04-14 21:12:00,2016-04-15 06:04:00,08:52:00,11400023617
8378563200,2016-04-15 22:47:00,2016-04-16 07:57:00,09:10:00,11409127461
8378563200,2016-04-16 21:07:30,2016-04-16 23:24:30,02:17:00,11414152053
8378563200,2016-04-16 23:26:00,2016-04-17 07:07:00,07:41:00,11416249771
8378563200,2016-04-17 13:51:00,2016-04-17 15:59:00,02:08:00,11420754094
8378563200,2016-04-17 20:49:00,2016-04-18 04:19:00,07:30:00,11424513975
8378563200,2016-04-18 21:21:00,2016-04-19 04:21:00,07:00:00,11433548828
8378563200,2016-04-19 21:32:30,2016-04-20 04:20:30,06:48:00,11441710430
8378563200,2016-04-20 21:23:00,2016-04-21 04:19:00,06:56:00,11450382515
8378563200,2016-04-21 20:35:00,2016-04-22 04:23:00,07:48:00,11458449548
8378563200,2016-04-22 21:57:00,2016-04-23 07:47:00,09:50:00,11465706523
8378563200,2016-04-23 22:53:30,2016-04-24 07:04:30,08:11:00,11471818605
8378563200,2016-04-24 21:34:30,2016-04-25 04:15:30,06:41:00,11480131819
8378563200,2016-04-25 20:23:00,2016-04-26 06:06:00,09:43:00,11489307342
8378563200,2016-04-26 20:29:00,2016-04-27 06:28:00,09:59:00,11494852178
8378563200,2016-04-27 21:05:00,2016-04-28 06:20:00,09:15:00,11508037626
8378563200,2016-04-28 20:52:30,2016-04-29 06:13:30,09:21:00,11512161584
8378563200,2016-04-29 22:03:00,2016-04-30 07:17:00,09:14:00,11520206581
8378563200,2016-04-30 22:19:30,2016-05-01 07:17:30,08:58:00,11527533844
8378563200,2016-05-01 21:56:00,2016-05-02 04:20:00,06:24:00,11534586771
8378563200,2016-05-02 21:12:00,2016-05-03 04:20:00,07:08:00,11543250624
8378563200,2016-05-03 22:49:00,2016-05-04 06:45:00,07:56:00,11550654115
8378563200,2016-05-04 21:22:00,2016-05-05 04:18:00,06:56:00,11557612620
8378563200,2016-05-05 21:46:00,2016-05-06 03:40:00,05:54:00,11565147460
8378563200,2016-05-06 21:37:30,2016-05-07 01:48:30,04:11:00,11572911643
8378563200,2016-05-07 04:15:00,2016-05-07 08:35:00,04:20:00,11572911644
8378563200,2016-05-07 22:59:00,2016-05-08 09:04:00,10:05:00,11578970640
8378563200,2016-05-08 21:45:30,2016-05-09 04:23:30,06:38:00,11587138241
8378563200,2016-05-09 21:32:30,2016-05-10 04:02:30,06:30:00,11595151537
8378563200,2016-05-10 21:52:30,2016-05-11 04:18:30,06:26:00,11605715978
8378563200,2016-05-11 21:29:00,2016-05-12 06:34:00,09:05:00,11611590375
8792009665,2016-04-12 01:51:00,2016-04-12 10:03:00,08:12:00,11375666612
8792009665,2016-04-13 01:18:00,2016-04-13 10:29:00,09:11:00,11385348917
8792009665,2016-04-14 02:34:00,2016-04-14 10:56:00,08:22:00,11431161768
8792009665,2016-04-15 03:17:00,2016-04-15 09:33:00,06:16:00,11431161769
8792009665,2016-04-20 02:13:00,2016-04-20 11:19:00,09:06:00,11444600597
8792009665,2016-04-22 02:02:00,2016-04-22 08:48:00,06:46:00,11459956046
8792009665,2016-04-23 03:15:00,2016-04-23 09:14:00,05:59:00,11466415426
8792009665,2016-04-27 02:11:00,2016-04-27 09:18:00,07:07:00,11510924293
8792009665,2016-04-28 02:43:00,2016-04-28 09:38:00,06:55:00,11510924294
8792009665,2016-04-29 02:19:00,2016-04-29 09:04:00,06:45:00,11514018985
8792009665,2016-04-30 02:20:00,2016-04-30 08:19:00,05:59:00,11521265607
8792009665,2016-05-01 01:04:00,2016-05-01 09:50:00,08:46:00,11528665309
8792009665,2016-05-02 02:34:30,2016-05-02 09:36:30,07:02:00,11536572725
8792009665,2016-05-03 02:00:30,2016-05-03 11:04:30,09:04:00,11545482065
8792009665,2016-05-04 02:21:00,2016-05-04 10:03:00,07:42:00,11552534115
